STAID,split_role,STATE,HUC02,area_class,hydro_class,stratum_id,assignment_reason
02450000,development_train,AL,03,high,high,stratum:03:high:high,direct_stratum_sample
02450250,development_train,AL,03,middle,middle,stratum:03:middle:middle,direct_stratum_sample
02450825,development_train,AL,03,middle,middle,stratum:03:middle:middle,direct_stratum_sample
02453000,spatial_holdout_nonca,AL,03,high,middle,stratum:03:high:middle,direct_stratum_sample
02455000,development_train,AL,03,high,high,stratum:03:high:high,direct_stratum_sample
02455185,development_train,AL,03,low,middle,stratum:03:low:middle,direct_stratum_sample
02455980,development_train,AL,03,low,low,stratum:03:low:low,direct_stratum_sample
02456000,development_train,AL,03,middle,high,stratum:03:middle:high,direct_stratum_sample
02457595,development_train,AL,03,middle,low,stratum:03:middle:low,direct_stratum_sample
02458450,development_train,AL,03,low,middle,stratum:03:low:middle,direct_stratum_sample
02458600,development_train,AL,03,middle,middle,stratum:03:middle:middle,direct_stratum_sample
02461500,development_train,AL,03,middle,low,stratum:03:middle:low,direct_stratum_sample
02462000,development_train,AL,03,high,high,stratum:03:high:high,direct_stratum_sample
02464000,development_train,AL,03,high,high,stratum:03:high:high,direct_stratum_sample
02465292,development_train,AL,03,low,low,stratum:03:low:low,direct_stratum_sample
02465493,development_train,AL,03,low,high,stratum:03:low:high,direct_stratum_sample
02469800,development_train,AL,03,high,high,stratum:03:high:high,direct_stratum_sample
02470072,development_train,AL,03,low,low,stratum:03:low:low,direct_stratum_sample
02471001,development_train,AL,03,middle,middle,stratum:03:middle:middle,direct_stratum_sample
02471078,spatial_holdout_nonca,AL,03,low,low,stratum:03:low:low,direct_stratum_sample
02472500,development_train,MS,03,high,high,stratum:03:high:high,direct_stratum_sample
02472850,development_train,MS,03,high,high,stratum:03:high:high,direct_stratum_sample
02475500,development_train,MS,03,high,high,stratum:03:high:high,direct_stratum_sample
02476500,development_train,MS,03,middle,middle,stratum:03:middle:middle,direct_stratum_sample
02476600,development_train,MS,03,high,high,stratum:03:high:high,direct_stratum_sample
02479130,development_train,MS,03,high,high,stratum:03:high:high,direct_stratum_sample
02479155,development_train,MS,03,middle,high,stratum:03:middle:high,direct_stratum_sample
02479945,spatial_holdout_nonca,AL,03,low,middle,stratum:03:low:middle,direct_stratum_sample
02479980,development_train,AL,03,low,middle,stratum:03:low:middle,direct_stratum_sample
02480002,development_train,AL,03,low,middle,stratum:03:low:middle,direct_stratum_sample
02481000,development_train,MS,03,middle,high,stratum:03:middle:high,direct_stratum_sample
02481510,development_train,MS,03,high,high,stratum:03:high:high,direct_stratum_sample
02483000,development_train,MS,03,high,high,stratum:03:high:high,direct_stratum_sample
02484000,development_train,MS,03,high,high,stratum:03:high:high,direct_stratum_sample
02492343,development_train,MS,03,middle,high,stratum:03:middle:high,direct_stratum_sample
02492360,development_train,MS,03,high,middle,stratum:03:high:middle,direct_stratum_sample
03007800,development_train,PA,05,high,high,stratum:05:high:high,direct_stratum_sample
03010655,development_train,PA,05,middle,high,stratum:05:middle:high,direct_stratum_sample
03011800,development_train,PA,05,low,middle,stratum:05:low:middle,direct_stratum_sample
03015500,development_train,PA,05,high,high,stratum:05:high:high,direct_stratum_sample
03017500,development_train,PA,05,high,high,stratum:05:high:high,direct_stratum_sample
03020500,development_train,PA,05,high,high,stratum:05:high:high,direct_stratum_sample
03021350,development_train,PA,05,middle,high,stratum:05:middle:high,direct_stratum_sample
03021520,development_train,PA,05,high,high,stratum:05:high:high,direct_stratum_sample
03022540,development_train,PA,05,low,low,stratum:05:low:low,direct_stratum_sample
03022554,development_train,PA,05,low,middle,stratum:05:low:middle,direct_stratum_sample
03026500,spatial_holdout_nonca,PA,05,low,low,stratum:05:low:low,direct_stratum_sample
03027500,development_train,PA,05,middle,middle,stratum:05:middle:middle,direct_stratum_sample
03028000,development_train,PA,05,middle,middle,stratum:05:middle:middle,direct_stratum_sample
03028500,development_train,PA,05,high,high,stratum:05:high:high,direct_stratum_sample
03034000,development_train,PA,05,high,high,stratum:05:high:high,direct_stratum_sample
03034500,development_train,PA,05,middle,middle,stratum:05:middle:middle,direct_stratum_sample
03036000,development_train,PA,05,high,high,stratum:05:high:high,direct_stratum_sample
03038000,development_train,PA,05,high,middle,stratum:05:high:middle,direct_stratum_sample
03039000,development_train,PA,05,high,high,stratum:05:high:high,direct_stratum_sample
03042000,development_train,PA,05,high,high,stratum:05:high:high,direct_stratum_sample
03042280,development_train,PA,05,middle,middle,stratum:05:middle:middle,direct_stratum_sample
03042500,development_train,PA,05,high,high,stratum:05:high:high,direct_stratum_sample
03045000,development_train,PA,05,high,middle,stratum:05:high:middle,direct_stratum_sample
03047000,development_train,PA,05,high,high,stratum:05:high:high,direct_stratum_sample
03049800,development_train,PA,05,low,low,stratum:05:low:low,direct_stratum_sample
03050000,development_train,WV,05,high,high,stratum:05:high:high,direct_stratum_sample
03052000,development_train,WV,05,high,high,stratum:05:high:high,direct_stratum_sample
03052500,development_train,WV,05,low,high,stratum:05:low:high,direct_stratum_sample
03053500,development_train,WV,05,high,high,stratum:05:high:high,direct_stratum_sample
03056250,development_train,WV,05,middle,high,stratum:05:middle:high,direct_stratum_sample
03058500,development_train,WV,05,high,middle,stratum:05:high:middle,direct_stratum_sample
03061500,development_train,WV,05,middle,high,stratum:05:middle:high,direct_stratum_sample
03062500,development_train,WV,05,middle,high,stratum:05:middle:high,direct_stratum_sample
03065000,development_train,WV,05,high,high,stratum:05:high:high,direct_stratum_sample
03066000,development_train,WV,05,middle,high,stratum:05:middle:high,direct_stratum_sample
03067510,development_train,WV,05,middle,middle,stratum:05:middle:middle,direct_stratum_sample
03068800,development_train,WV,05,high,high,stratum:05:high:high,direct_stratum_sample
03070500,development_train,WV,05,high,high,stratum:05:high:high,direct_stratum_sample
03072000,spatial_holdout_nonca,PA,05,high,high,stratum:05:high:high,direct_stratum_sample
03073000,development_train,PA,05,high,high,stratum:05:high:high,direct_stratum_sample
03074500,development_train,PA,05,middle,middle,stratum:05:middle:middle,direct_stratum_sample
03075500,development_train,MD,05,middle,high,stratum:05:middle:high,direct_stratum_sample
03076500,development_train,MD,05,high,high,stratum:05:high:high,direct_stratum_sample
03076600,development_train,MD,05,middle,high,stratum:05:middle:high,direct_stratum_sample
03078000,development_train,MD,05,middle,middle,stratum:05:middle:middle,direct_stratum_sample
03079000,development_train,PA,05,high,high,stratum:05:high:high,direct_stratum_sample
03080000,development_train,PA,05,middle,high,stratum:05:middle:high,direct_stratum_sample
03085500,development_train,PA,05,high,high,stratum:05:high:high,direct_stratum_sample
03090500,development_train,OH,05,high,high,stratum:05:high:high,direct_stratum_sample
03091500,development_train,OH,05,high,middle,stratum:05:high:middle,direct_stratum_sample
03092090,development_train,OH,05,low,low,stratum:05:low:low,direct_stratum_sample
03092460,development_train,OH,05,middle,middle,stratum:05:middle:middle,direct_stratum_sample
03093000,development_train,OH,05,middle,middle,stratum:05:middle:middle,direct_stratum_sample
03095500,development_train,OH,05,middle,middle,stratum:05:middle:middle,direct_stratum_sample
03102500,development_train,PA,05,middle,high,stratum:05:middle:high,direct_stratum_sample
03106000,spatial_holdout_nonca,PA,05,high,high,stratum:05:high:high,direct_stratum_sample
03108000,development_train,PA,05,high,high,stratum:05:high:high,direct_stratum_sample
03110000,development_train,OH,05,middle,middle,stratum:05:middle:middle,direct_stratum_sample
03110830,development_train,WV,05,middle,middle,stratum:05:middle:middle,direct_stratum_sample
03111500,development_train,OH,05,middle,middle,stratum:05:middle:middle,direct_stratum_sample
03111548,development_train,OH,05,middle,high,stratum:05:middle:high,direct_stratum_sample
03112000,development_train,WV,05,high,high,stratum:05:high:high,direct_stratum_sample
03113990,development_train,OH,05,middle,middle,stratum:05:middle:middle,direct_stratum_sample
03115400,development_train,OH,05,high,middle,stratum:05:high:middle,direct_stratum_sample
03116000,development_train,OH,05,high,high,stratum:05:high:high,direct_stratum_sample
03116077,development_train,OH,05,middle,low,sparse_pool:05,sparse_pool_forced_training
03117500,development_train,OH,05,high,high,stratum:05:high:high,direct_stratum_sample
03118000,development_train,OH,05,low,low,stratum:05:low:low,direct_stratum_sample
03118500,development_train,OH,05,high,high,stratum:05:high:high,direct_stratum_sample
03120500,development_train,OH,05,middle,middle,stratum:05:middle:middle,direct_stratum_sample
03124500,development_train,OH,05,high,high,stratum:05:high:high,direct_stratum_sample
03126000,development_train,OH,05,middle,high,stratum:05:middle:high,direct_stratum_sample
03127000,development_train,OH,05,high,high,stratum:05:high:high,direct_stratum_sample
03127500,development_train,OH,05,high,high,stratum:05:high:high,direct_stratum_sample
03128500,development_train,OH,05,middle,middle,stratum:05:middle:middle,direct_stratum_sample
03136500,development_train,OH,05,high,middle,stratum:05:high:middle,direct_stratum_sample
03140000,development_train,OH,05,low,low,stratum:05:low:low,direct_stratum_sample
03141500,development_train,OH,05,middle,middle,stratum:05:middle:middle,direct_stratum_sample
03141870,development_train,OH,05,middle,middle,stratum:05:middle:middle,direct_stratum_sample
03144000,development_train,OH,05,middle,middle,stratum:05:middle:middle,direct_stratum_sample
03144816,development_train,OH,05,low,low,stratum:05:low:low,direct_stratum_sample
03145000,development_train,OH,05,middle,middle,stratum:05:middle:middle,direct_stratum_sample
03145483,development_train,OH,05,middle,middle,stratum:05:middle:middle,direct_stratum_sample
03149500,development_train,OH,05,middle,low,sparse_pool:05,sparse_pool_forced_training
03151400,development_train,WV,05,middle,middle,stratum:05:middle:middle,direct_stratum_sample
03154000,development_train,WV,05,high,middle,stratum:05:high:middle,direct_stratum_sample
03157000,development_train,OH,05,middle,middle,stratum:05:middle:middle,direct_stratum_sample
03159540,spatial_holdout_nonca,OH,05,high,high,stratum:05:high:high,direct_stratum_sample
03161000,development_train,NC,05,high,high,stratum:05:high:high,direct_stratum_sample
03165000,development_train,VA,05,low,low,stratum:05:low:low,direct_stratum_sample
03167000,development_train,VA,05,high,high,stratum:05:high:high,direct_stratum_sample
03170000,development_train,VA,05,high,high,stratum:05:high:high,direct_stratum_sample
03173000,development_train,VA,05,high,middle,stratum:05:high:middle,direct_stratum_sample
03175500,spatial_holdout_nonca,VA,05,high,high,stratum:05:high:high,direct_stratum_sample
03177710,development_train,VA,05,low,low,stratum:05:low:low,direct_stratum_sample
03180500,development_train,WV,05,middle,high,stratum:05:middle:high,direct_stratum_sample
03185000,development_train,WV,05,middle,middle,stratum:05:middle:middle,direct_stratum_sample
03186500,spatial_holdout_nonca,WV,05,middle,high,stratum:05:middle:high,direct_stratum_sample
03187500,development_train,WV,05,middle,high,stratum:05:middle:high,direct_stratum_sample
03190000,development_train,WV,05,high,high,stratum:05:high:high,direct_stratum_sample
03191500,development_train,WV,05,low,middle,stratum:05:low:middle,direct_stratum_sample
03194700,development_train,WV,05,high,high,stratum:05:high:high,direct_stratum_sample
03198350,spatial_holdout_nonca,WV,05,middle,high,stratum:05:middle:high,direct_stratum_sample
03199000,development_train,WV,05,high,middle,stratum:05:high:middle,direct_stratum_sample
03201000,development_train,WV,05,high,middle,stratum:05:high:middle,direct_stratum_sample
03202400,development_train,WV,05,high,high,stratum:05:high:high,direct_stratum_sample
03202750,spatial_holdout_nonca,WV,05,middle,high,stratum:05:middle:high,direct_stratum_sample
03204500,development_train,WV,05,high,middle,stratum:05:high:middle,direct_stratum_sample
03205470,development_train,OH,05,high,middle,stratum:05:high:middle,direct_stratum_sample
03206600,development_train,WV,05,low,low,stratum:05:low:low,direct_stratum_sample
03207800,development_train,VA,05,high,high,stratum:05:high:high,direct_stratum_sample
03207965,development_train,KY,05,low,high,stratum:05:low:high,direct_stratum_sample
03208950,spatial_holdout_nonca,VA,05,middle,middle,stratum:05:middle:middle,direct_stratum_sample
03210000,development_train,KY,05,middle,high,stratum:05:middle:high,direct_stratum_sample
03212750,development_train,WV,05,high,middle,stratum:05:high:middle,direct_stratum_sample
03212980,development_train,WV,05,high,high,stratum:05:high:high,direct_stratum_sample
03217000,development_train,KY,05,high,middle,stratum:05:high:middle,direct_stratum_sample
03220000,development_train,OH,05,high,high,stratum:05:high:high,direct_stratum_sample
03223425,development_train,OH,05,low,low,stratum:05:low:low,direct_stratum_sample
03228300,development_train,OH,05,middle,middle,stratum:05:middle:middle,direct_stratum_sample
